股票代码,股票简称,总股本,流通股,总市值,流通市值,行业,上市时间
300049,福瑞股份,263053100.0,230500795.0,13107935973.0,11485854614.85,医疗器械,20100120
000719,中原传媒,1023203749.0,667147543.0,13107240024.69,8546160025.83,文化传媒,19970331
603108,润达医疗,598851553.0,598851553.0,13102871979.64,13102871979.64,医疗服务,20150527
600395,盘江股份,2146624894.0,2146624894.0,13094411853.4,13094411853.4,煤炭行业,20010531
688029,南微医学,187847422.0,187847422.0,13092965313.4,13092965313.4,医疗器械,20190722
688717,艾罗能源,160000000.0,18559409.0,13057600000.0,1514633368.49,光伏设备,20240103
603699,纽威股份,760388587.0,749062000.0,13017852609.44,12823941440.0,通用设备,20140117
603599,广信股份,910269345.0,910269345.0,12971338166.25,12971338166.25,农药兽药,20150513
300705,九典制药,345148416.0,208584680.0,12960323020.8,7832354733.999999,化学制药,20171010
300229,拓尔思,795291951.0,794680252.0,12955305881.789999,12945341305.08,软件开发,20110615
000810,创维数字,1150216072.0,1117662310.0,12951432970.72,12584877610.6,家电行业,19980602
600776,东方通信,1256000064.0,956000064.0,12911680657.92,9827680657.92,通信设备,19961126
002010,传化智联,2787970508.0,2674127687.0,12908303452.039999,12381211190.81,物流行业,20040629
002643,万润股份,930106155.0,902632060.0,12891271308.3,12510480351.6,电子化学品,20111220
601827,三峰环境,1678268000.0,1678268000.0,12889098240.0,12889098240.0,环保行业,20200605
600597,光明乳业,1378473763.0,1378455363.0,12888729684.05,12888557644.05,食品饮料,20020828
300738,奥飞数据,964836006.0,964557042.0,12880560680.1,12876836510.699999,互联网服务,20180119
600133,东湖高新,1066239875.0,1066239875.0,12858852892.5,12858852892.5,工程建设,19980212
688408,中信博,135819480.0,135715480.0,12848522808.0,12838684408.0,光伏设备,20200828
688352,颀中科技,1189037288.0,163001655.0,12841602710.400002,1760417874.0,半导体,20230420
001323,慕思股份,400010000.0,78007500.0,12832320800.0,2502480600.0,家用轻工,20220623
601126,四方股份,832251000.0,813172000.0,12824987910.0,12530980520.0,电网设备,20101231
600456,宝钛股份,477777539.0,477777539.0,12813993595.98,12813993595.98,小金属,20020412
300357,我武生物,523584000.0,484064205.0,12775449600.0,11811166602.0,生物制品,20140121
002399,海普瑞,1467296204.0,1247201704.0,12765476974.8,10850654824.8,化学制药,20100506
603515,欧普照明,746426035.0,739045755.0,12763885198.500002,12637682410.500002,家电行业,20160819
601033,永兴股份,900000000.0,145497539.0,12762000000.0,2063155103.02,环保行业,20240118
688798,艾为电子,232008945.0,134623549.0,12716410275.45,7378716720.690001,半导体,20210816
300492,华图山鼎,140486470.0,140486470.0,12712620670.3,12712620670.3,工程咨询服务,20151223
601083,锦江航运,1294120000.0,188294300.0,12708258400.0,1849050026.0,航运港口,20231205
600428,中远海特,2146650771.0,2146650771.0,12708172564.32,12708172564.32,航运港口,20020418
000627,天茂集团,4940629165.0,4552504165.0,12697416954.05,11699935704.05,保险,19961112
300620,光库科技,249799385.0,242131462.0,12674820794.9,12285750381.880001,通信设备,20170310
301262,海看股份,417000000.0,41700000.0,12668460000.0,1266846000.0,文化传媒,20230620
600641,万业企业,930629920.0,930629920.0,12656566912.0,12656566912.0,房地产开发,19930407
600297,广汇汽车,8111330656.0,8111330656.0,12653675823.36,12653675823.36,汽车服务,20001116
601718,际华集团,4391629404.0,4391629404.0,12647892683.52,12647892683.52,纺织服装,20100816
600717,天津港,2894001038.0,2894001038.0,12646784536.06,12646784536.06,航运港口,19960614
002182,宝武镁业,708422538.0,557198036.0,12645342303.300001,9945984942.6,有色金属,20071113
688166,博瑞医药,422466561.0,422466561.0,12623300842.68,12623300842.68,化学制药,20191108
600557,康缘药业,584748452.0,578497152.0,12618871594.16,12483968540.16,中药,20020918
603888,新华网,519029360.0,519029360.0,12617603741.599998,12617603741.599998,文化传媒,20161028
688185,康希诺,247449899.0,114778999.0,12617470350.01,5852581159.01,生物制品,20200813
688432,有研硅,1247621058.0,459144568.0,12613448896.38,4641951582.48,半导体,20221110
000682,东方电子,1340727007.0,1340593119.0,12602833865.800001,12601575318.6,电网设备,19970121
000158,常山北明,1598616721.0,1584286235.0,12597099761.48,12484175531.8,综合行业,20000724
600572,康恩贝,2570037319.0,2563295466.0,12593182863.1,12560147783.400002,中药,20040412
300776,帝尔激光,273077919.0,167118288.0,12564315053.189999,7689112430.88,光伏设备,20190517
600315,上海家化,676223860.0,673194380.0,12564239318.8,12507951580.4,美容护理,20010315
002497,雅化集团,1152562520.0,1052708939.0,12562931468.0,11474527435.1,化学制品,20101109
300458,全志科技,631749692.0,506432618.0,12559183876.96,10067880445.84,半导体,20150515
603132,金徽股份,978000000.0,159600000.0,12547740000.0,2047668000.0,有色金属,20220222
000966,长源电力,2749327699.0,1307951301.0,12536934307.439999,5964257932.559999,电力行业,20000316
300115,长盈精密,1203881658.0,1199959686.0,12532408059.78,12491580331.26,消费电子,20100902
603517,绝味食品,619925248.0,619925248.0,12528689262.08,12528689262.08,食品饮料,20170317
002226,江南化工,2648922855.0,1827666262.0,12502915875.599998,8626584756.64,化学制品,20080506
301205,联特科技,129744000.0,67958280.0,12494347200.0,6544382364.0,光学光电子,20220913
002003,伟星股份,1169270553.0,873733740.0,12487809506.039999,9331476343.199999,纺织服装,20040625
600975,新五丰,1261292033.0,864590731.0,12486791126.7,8559448236.900001,农牧饲渔,20040609
600771,广誉远,489491141.0,489491141.0,12482024095.5,12482024095.5,中药,19961105
301219,腾远钴业,294717182.0,172223548.0,12481272657.7,7293667257.8,能源金属,20220317
600835,上海机电,1022739308.0,806504300.0,12467192164.519999,9831287417.0,专用设备,19940224
603300,华铁应急,1960899360.0,1785899360.0,12451710936.0,11340460936.0,专用设备,20150529
688629,华丰科技,460992831.0,69148824.0,12446806437.0,1867018248.0,电子元件,20230627
002498,汉缆股份,3326796000.0,3326796000.0,12442217040.0,12442217040.0,电网设备,20101109
000680,山推股份,1500855412.0,1064802103.0,12442091365.48,8827209433.869999,工程机械,19970122
002925,盈趣科技,780403040.0,737189756.0,12439624457.6,11750804710.64,消费电子,20180115
000567,海德股份,1347994590.0,1344779697.0,12428510119.800001,12398868806.34,多元金融,19940525
002249,大洋电机,2399072072.0,1789312094.0,12427193332.96,9268636646.92,电机,20080619
603733,仙鹤股份,705975551.0,705975551.0,12425169697.6,12425169697.6,造纸印刷,20180420
002092,中泰化学,2590019517.0,2575562709.0,12406193486.43,12336945376.11,化学原料,20061208
603218,日月股份,1030925000.0,967593089.0,12381409250.0,11620792998.89,风电设备,20161228
000875,吉电股份,2790208174.0,2445607717.0,12360622210.82,10834042186.31,电力行业,20020926
000980,众泰汽车,5042547739.0,4887894096.0,12354241960.550001,11975340535.2,汽车整车,20000616
002222,福晶科技,427500000.0,425592468.0,12346200000.0,12291110475.84,光学光电子,20080319
688322,奥比中光-UW,400001000.0,245933260.0,12332030830.0,7582122405.799999,电子元件,20220707
600552,凯盛科技,944606894.0,895414123.0,12327119966.7,11685154305.150002,光学光电子,20021108
600740,山西焦化,2562121154.0,2562121154.0,12298181539.199999,12298181539.199999,煤炭行业,19960808
600399,抚顺特钢,1972100000.0,1972100000.0,12266462000.0,12266462000.0,钢铁行业,20001229
301153,中科江南,194400000.0,114371460.0,12264696000.0,7215695411.400001,软件开发,20220518
300188,国投智能,859477310.0,724263043.0,12247551667.5,10320748362.75,软件开发,20110316
002851,麦格米特,501250351.0,413132778.0,12245546074.93,10092833766.539999,电源设备,20170306
002387,维信诺,1389552137.0,1383843366.0,12241954326.970001,12191660054.460001,光学光电子,20100413
300130,新国都,557022123.0,424247808.0,12237776042.31,9320724341.76,计算机设备,20101019
688351,微电生理-U,470600000.0,123350281.0,12235600000.0,3207107306.0,医疗器械,20220831
600961,株冶集团,1072872703.0,751812398.0,12209291360.140001,8555625089.240001,有色金属,20040830
605198,安德利,349000000.0,270536000.0,12190570000.0,9449822480.0,食品饮料,20200918
000600,建投能源,1809299376.0,1090044876.0,12176584800.480001,7336002015.4800005,电力行业,19960606
300034,钢研高纳,775137713.0,766095555.0,12161910716.97,12020039257.949999,有色金属,20091225
603533,掌阅科技,438896835.0,438896835.0,12135497487.75,12135497487.75,文化传媒,20170921
688055,龙腾光电,3333333400.0,3333333400.0,12133333576.0,12133333576.0,光学光电子,20200817
301286,侨源股份,400100000.0,39725000.0,12127031000.0,1204064750.0,化学原料,20220614
000547,航天发展,1598468269.0,1588350696.0,12116389479.02,12039698275.68,通信设备,19931130
603279,景津装备,576682400.0,568740157.0,12098796752.0,11932168493.86,环保行业,20190729
000935,四川双马,763440333.0,763440333.0,12092894874.72,12092894874.72,水泥建材,19990824
300666,江丰电子,265416083.0,208374738.0,12081740098.160002,9485218073.76,半导体,20170615
603025,大豪科技,1109174773.0,1109174773.0,12067821530.240002,12067821530.240002,专用设备,20150422
603277,银都股份,420643500.0,417375500.0,12047229840.0,11953634320.0,通用设备,20170911
002139,拓邦股份,1267602112.0,1043688255.0,12042220064.0,9915038422.5,消费电子,20070629
300811,铂科新材,198857048.0,161629870.0,12030851404.0,9778607135.0,小金属,20191230
600285,羚锐制药,567140242.0,563187232.0,12012030325.56,11928305573.76,中药,20001018
002745,木林森,1484166399.0,988371999.0,12006906167.91,7995929471.91,光学光电子,20150217
600729,重庆百货,448190271.0,192799458.0,11989089749.25,5157385501.5,商业百货,19960702
300026,红日药业,3004154837.0,2752915597.0,11986577799.630001,10984133232.03,中药,20091030
000762,西藏矿业,521174140.0,520800618.0,11981793478.599998,11973206207.82,能源金属,19970708
300298,三诺生物,564265373.0,455162173.0,11968068561.33,9653989689.33,医疗器械,20120319
600420,国药现代,1341172692.0,1196069911.0,11949848685.72,10656982907.01,化学制药,20040616
600997,开滦股份,1587799851.0,1587799851.0,11940254879.519999,11940254879.519999,煤炭行业,20040602
000727,冠捷科技,4529566980.0,4529566980.0,11912761157.4,11912761157.4,光学光电子,19970520
002351,漫步者,889107000.0,521049050.0,11905142730.0,6976846779.5,消费电子,20100205
688739,成大生物,416450000.0,188786236.0,11897976500.0,5393622762.52,生物制品,20211028
600185,格力地产,1885005795.0,1885005795.0,11894386566.449999,11894386566.449999,房地产开发,19990611
600446,金证股份,945145005.0,945145005.0,11861569812.75,11861569812.75,互联网服务,20031224
002458,益生股份,1106412915.0,678496890.0,11860746448.800001,7273486660.8,农牧饲渔,20100810
000555,神州信息,975774437.0,972312287.0,11855659409.550001,11813594287.050001,互联网服务,19940408
600335,国机汽车,1495788692.0,1495788692.0,11846646440.64,11846646440.64,汽车服务,20010305
603005,晶方科技,652615226.0,652171706.0,11844966351.9,11836916463.9,半导体,20140210
002791,坚朗五金,321540000.0,164304726.0,11829456600.0,6044770869.54,装修建材,20160329
601512,中新集团,1498890000.0,1498890000.0,11826242100.0,11826242100.0,房地产开发,20191220
688584,上海合晶,662060352.0,52276414.0,11817777283.2,933133989.9000001,半导体,20240208
603983,丸美股份,401000000.0,401000000.0,11817470000.0,11817470000.0,美容护理,20190725
300083,创世纪,1685095589.0,1513718214.0,11778818167.11,10580890315.86,通用设备,20100520
600461,洪城环境,1226519831.0,1140048210.0,11762325179.289999,10933062333.9,公用事业,20040601
000970,中科三环,1215725773.0,1215725773.0,11756068224.91,11756068224.91,小金属,20000420
002091,江苏国泰,1627611727.0,1597231002.0,11735080551.67,11516035524.42,贸易行业,20061208
603220,中贝通信,335237152.0,333821919.0,11709833719.36,11660399630.67,通信服务,20181115
000031,大悦城,4286313339.0,4002887169.0,11701635415.47,10927881971.37,房地产开发,19931008
000065,北方国际,1002018034.0,905594448.0,11693550456.78,10568287208.16,工程建设,19980605
000756,新华制药,682407635.0,447835910.0,11682818711.2,7666950779.200001,化学制药,19970806
600821,金开新能,1997263453.0,1997263453.0,11664018565.52,11664018565.52,电力行业,19940128
002287,奇正藏药,530173477.0,528993465.0,11647911289.689999,11621986426.05,中药,20090828
300747,锐科激光,564821828.0,507345910.0,11612736783.679998,10431031909.599998,电子元件,20180625
002324,普利特,1114146844.0,775229386.0,11598268646.04,8070137908.26,塑料制品,20091218
601005,重庆钢铁,8918602267.0,8380475067.0,11594182947.1,10894617587.1,钢铁行业,20070228
605111,新洁能,298168303.0,296960313.0,11592783620.640001,11545816969.44,半导体,20200928
601778,晶科科技,3570954622.0,3570954622.0,11569892975.28,11569892975.28,电力行业,20200519
300723,一品红,454143281.0,223173412.0,11567029367.07,5684226803.639999,化学制药,20171116
603100,川仪股份,394995000.0,391095000.0,11533854000.0,11419974000.0,仪器仪表,20140805
002727,一心堂,596005425.0,407676233.0,11520784865.249998,7880381583.889999,医药商业,20140702
688097,博众精工,446647765.0,92907015.0,11514579381.7,2395142846.7000003,专用设备,20210512
300428,立中集团,626019920.0,529170436.0,11512506328.800001,9731444318.04,汽车零部件,20150319
601022,宁波远洋,1308633334.0,248633334.0,11502887005.859999,2185487005.8599997,航运港口,20221208
600861,北京人力,566112718.0,316804949.0,11480765921.04,6424804365.72,文化传媒,19940520
300741,华宝股份,615880000.0,615877150.0,11473844400.0,11473791304.5,食品饮料,20180301
300820,英杰电气,220362708.0,109765316.0,11465471697.24,5711089391.4800005,电源设备,20200213
002960,青鸟消防,758493254.0,633324227.0,11460833067.939999,9569529069.97,专用设备,20190809
600459,贵研铂业,760981578.0,747707618.0,11460382564.68,11260476727.08,小金属,20030516
002675,东诚药业,824595705.0,743355569.0,11453634342.45,10325208853.41,化学制药,20120525
002030,达安基因,1403446032.0,1403446032.0,11452119621.12,11452119621.12,医疗器械,20040809
001337,四川黄金,420000000.0,288456000.0,11449200000.0,7863310560.0,贵金属,20230303
600328,中盐化工,1472224789.0,1455097118.0,11424464362.64,11291553635.68,化学原料,20001222
605599,菜百股份,777777800.0,586677800.0,11417778104.0,8612430104.0,珠宝首饰,20210909
000685,中山公用,1475111351.0,1253962161.0,11417361856.74,9705667126.14,公用事业,19970123
000029,深深房Ａ,1011660000.0,891660000.0,11401408200.0,10049008200.0,房地产开发,19930915
688289,圣湘生物,588459803.0,588459803.0,11392581786.08,11392581786.08,医疗器械,20200828
600211,西藏药业,247937843.0,247937843.0,11372908858.41,11372908858.41,生物制品,19990721
300244,迪安诊断,626898036.0,502897766.0,11371930373.04,9122565475.24,医疗服务,20110719
002511,中顺洁柔,1336050300.0,1295655844.0,11369788053.0,11026031232.44,美容护理,20101125
300910,瑞丰新材,288228061.0,201873688.0,11353303322.79,7951804570.32,化学制品,20201127
002541,鸿路钢构,690011220.0,496172199.0,11350684569.0,8162032673.549999,水泥建材,20110118
300171,东富龙,760774540.0,558195605.0,11343148391.4,8322696470.55,医疗器械,20110201
002315,焦点科技,316690594.0,201868048.0,11318521829.560001,7214764035.52,互联网服务,20091209
600908,无锡银行,2194681695.0,1910244274.0,11302610729.25,9837758011.1,银行,20160923
300773,拉卡拉,800020000.0,734335413.0,11264281600.0,10339442615.04,软件开发,20190425
688076,诺泰生物,213183800.0,146373962.0,11262500154.0,7732936412.46,医疗服务,20210520
600782,新钢股份,3145652149.0,3145652149.0,11261434693.42,11261434693.42,钢铁行业,19961225
300623,捷捷微电,736321359.0,670469888.0,11243627151.93,10238075189.76,半导体,20170314
300482,万孚生物,444515598.0,332731265.0,11241799473.42,8414773691.849999,医疗器械,20150630
002292,奥飞娱乐,1478699697.0,975296640.0,11238117697.199999,7412254464.0,文化传媒,20090910
002402,和而泰,931720685.0,802343335.0,11236551461.1,9676260620.1,消费电子,20100511
301095,广立微,200000000.0,107337868.0,11210000000.0,6016287501.4,半导体,20220805
688686,奥普特,122235455.0,122235455.0,11207768868.949999,11207768868.949999,仪器仪表,20201231
603083,剑桥科技,268104941.0,265077209.0,11204105484.39,11077576564.11,通信设备,20171110
000930,中粮科技,1864720561.0,1856433959.0,11188323366.0,11138603754.0,农牧饲渔,19990712
600596,新安股份,1349597049.0,1145746540.0,11188159536.21,9498238816.599998,农药兽药,20010906
600199,金种子酒,657796824.0,657796824.0,11182546008.0,11182546008.0,酿酒行业,19980812
002929,润建股份,276319561.0,204714878.0,11160547068.79,8268433922.42,通信服务,20180301
600728,佳都科技,2144492465.0,2133661465.0,11151360818.0,11095039618.0,软件开发,19960716
300672,国科微,217140672.0,210099861.0,11141487880.32,10780223867.91,半导体,20170712
605020,永和股份,379368791.0,176145032.0,11138267703.76,5171618139.5199995,化学制品,20210709
002158,汉钟精机,534724139.0,533582874.0,11106220367.03,11082516292.98,通用设备,20070817
000035,中国天楹,2523777297.0,2453345376.0,11104620106.800001,10794719654.400002,环保行业,19940408
002617,露笑科技,1923005903.0,1891453762.0,11095744060.31,10913688206.74,光伏设备,20110920
600888,新疆众和,1376617963.0,1366812763.0,11095540781.78,11016510869.78,有色金属,19960215
300260,新莱应材,407806752.0,278671248.0,11092343654.4,7579857945.599999,通用设备,20110906
600864,哈投股份,2080570520.0,2080570520.0,11089440871.6,11089440871.6,证券,19940809
300769,德方纳米,279242297.0,250901602.0,11080334344.96,9955775567.36,化学制品,20190415
000690,宝新能源,2175887862.0,2174471375.0,11075269217.58,11068059298.75,电力行业,19970128
300406,九强生物,588446253.0,422320860.0,11051020631.34,7931185750.8,医疗器械,20141030
688433,华曙高科,414168800.0,37205196.0,11041740208.0,991890525.36,通用设备,20230417
002701,奥瑞金,2573260436.0,2570738545.0,11039287270.44,11028468358.05,包装材料,20121011
000923,河钢资源,652728961.0,627893854.0,11018064861.679998,10598848255.519999,钢铁行业,19990714
002265,建设工业,1033040407.0,403097025.0,10981219526.410002,4284921375.7500005,汽车零部件,20080806
002254,泰和新材,863794983.0,811985120.0,10961558334.27,10304091172.8,化纤行业,20080625
002597,金禾实业,569985318.0,566759976.0,10960817665.14,10898794338.48,食品饮料,20110707
001914,招商积余,1060346060.0,1060342760.0,10953374799.8,10953340710.8,房地产服务,19940928
000712,锦龙股份,896000000.0,895240775.0,10922240000.0,10912985047.25,证券,19970415
600273,嘉化能源,1391045207.0,1391045207.0,10919704874.949999,10919704874.949999,化学制品,20030627
600064,南京高科,1730339644.0,1730339644.0,10918443153.64,10918443153.64,房地产开发,19970506
688161,威高骨科,400000000.0,76666667.0,10900000000.0,2089166675.75,医疗器械,20210630
300199,翰宇药业,883241336.0,666033813.0,10899198086.24,8218857252.42,化学制药,20110407
002171,楚江新材,1324246265.0,1293918681.0,10885304298.300001,10636011557.820002,有色金属,20070921
605333,沪光股份,436776081.0,436776081.0,10884459938.52,10884459938.52,汽车零部件,20200818
688001,华兴源创,441984741.0,441984741.0,10863984933.779999,10863984933.779999,专用设备,20190722
600640,国脉文化,795695940.0,795695940.0,10861249581.0,10861249581.0,文化传媒,19930407
688779,长远锂科,1929218255.0,1042557051.0,10803622228.0,5838319485.599999,电池,20210811
301155,海力风电,217391478.0,88809282.0,10797834712.26,4411157036.940001,风电设备,20211124
688556,高测股份,339087616.0,320874948.0,10793158817.279999,10213449594.84,光伏设备,20200807
002216,三全食品,879184048.0,630211369.0,10787588268.96,7732693497.63,食品饮料,20080220
600587,新华医疗,466681989.0,445148615.0,10785020765.789999,10287384492.65,医疗器械,20020927
002703,浙江世宝,789644637.0,553060327.0,10778649295.050001,7549273463.55,汽车零部件,20121102
688498,源杰科技,85461670.0,59314780.0,10778425820.4,7480780053.6,半导体,20221221
603236,移远通信,264574906.0,264574906.0,10768198674.2,10768198674.2,通信设备,20190716
300255,常山药业,919060878.0,915844858.0,10743821663.82,10706226390.02,化学制药,20110819
301511,德福科技,450230000.0,63405689.0,10737985500.0,1512225682.65,电池,20230817
002048,宁波华翔,814095508.0,522000683.0,10737919750.52,6885189008.7699995,汽车零部件,20050603
600055,万东医疗,703061058.0,540816199.0,10735742355.66,8258263358.73,医疗器械,19970519
002400,省广集团,1743337128.0,1726164618.0,10721523337.2,10615912400.7,文化传媒,20100506
600601,方正科技,4170293287.0,4170293287.0,10717653747.59,10717653747.59,电子元件,19901219
002239,奥特佳,3243258144.0,3243153144.0,10702751875.199999,10702405375.199999,汽车零部件,20080522
601069,西部黄金,922853531.0,683992760.0,10695872424.289999,7927476088.4,贵金属,20150122
002424,贵州百灵,1411200000.0,1226816112.0,10682784000.0,9286997967.84,中药,20100603
000488,晨鸣纸业,2956813200.0,1685544097.0,10674095652.0,6084814190.17,造纸印刷,20001120
600577,精达股份,2079635081.0,1996301748.0,10668527965.53,10241027967.24,电网设备,20020911
003021,兆威机电,171008218.0,61088000.0,10667492638.84,3810669440.0,电机,20201204
688596,正帆科技,283573354.0,283573354.0,10665193843.94,10665193843.94,专用设备,20200820
600662,外服控股,2283711650.0,1053362191.0,10664933405.5,4919201431.97,铁路公路,19930614
600787,中储股份,2180728668.0,2170079582.0,10663763186.519999,10611689155.98,物流行业,19970121
600648,外高桥,1135349124.0,934791624.0,10660928274.36,8777693349.36,房地产开发,19930504
000828,东莞控股,1039516992.0,1039515642.0,10655049168.0,10655035330.5,铁路公路,19970617
002063,远光软件,1905096000.0,1754089336.0,10649486640.0,9805359388.24,软件开发,20060823
600269,赣粤高速,2335407014.0,2335407014.0,10649455983.839998,10649455983.839998,铁路公路,20000518
603337,杰克股份,484419031.0,473547391.0,10647530301.380001,10408571654.18,专用设备,20170119
603690,至纯科技,386819842.0,385396642.0,10622072861.32,10582991789.32,专用设备,20170113
002100,天康生物,1365251515.0,1365251515.0,10608004271.55,10608004271.55,农牧饲渔,20061226
603171,税友股份,407229500.0,90494270.0,10583894705.0,2351946077.2999997,互联网服务,20210630
600710,苏美达,1306749434.0,1306749434.0,10571602921.06,10571602921.06,贸易行业,19960701
601101,昊华能源,1439997926.0,1439997926.0,10569584776.84,10569584776.84,煤炭行业,20100331
301291,明阳电气,312200000.0,71969145.0,10567970000.0,2436155558.25,电网设备,20230630
600475,华光环能,943663118.0,935413745.0,10559590290.42,10467279806.55,电源设备,20030721
300075,数字政通,621130158.0,514390726.0,10559212686.0,8744642342.0,软件开发,20100427
301363,美好医疗,406660000.0,112160000.0,10552827000.0,2910552000.0,医疗器械,20221012
603919,金徽酒,507259997.0,507259997.0,10551007937.6,10551007937.6,酿酒行业,20160310
688110,东芯股份,442249758.0,276536733.0,10516699245.24,6576043510.740001,半导体,20211210
688107,安路科技,400849367.0,192766339.0,10514278896.41,5056261071.97,半导体,20211112
603039,泛微网络,260603073.0,260603073.0,10504909872.630001,10504909872.630001,软件开发,20170113
300236,上海新阳,313381402.0,278418717.0,10498276967.0,9327027019.5,电子化学品,20110629
600718,东软集团,1213413212.0,1203703468.0,10496024283.800001,10412034998.2,互联网服务,19960618
301376,致欧科技,401500000.0,35671497.0,10491195000.0,932096216.61,家用轻工,20230621
301381,赛维时代,400100000.0,33446189.0,10482620000.0,876290151.8,互联网服务,20230712
002192,融捷股份,259655203.0,259120228.0,10471894336.99,10450318795.24,能源金属,20071205
603567,珍宝岛,941963592.0,939540524.0,10465215507.119999,10438295221.64,中药,20150424
600409,三友化工,2064349448.0,2064349448.0,10445608206.88,10445608206.88,化学原料,20030618
600575,淮河能源,3886261065.0,3886261065.0,10376317043.55,10376317043.55,物流行业,20030328
603063,禾望电气,443227000.0,443227000.0,10371511800.0,10371511800.0,风电设备,20170728
002396,星网锐捷,592727478.0,583280278.0,10343094491.1,10178240851.1,通信设备,20100623
688083,中望软件,121303799.0,121303799.0,10330231522.84,10330231522.84,软件开发,20210311
002818,富森美,748458940.0,298257191.0,10328733372.0,4115949235.8,商业百货,20161109
600657,信达地产,2851878595.0,2851878595.0,10323800513.9,10323800513.9,房地产开发,19930524
600259,广晟有色,336435910.0,329489743.0,10305031923.3,10092270828.09,小金属,20000525
301177,迪阿股份,400010000.0,40010000.0,10304257600.0,1030657600.0000001,珠宝首饰,20211215
000062,深圳华强,1045909322.0,1044547525.0,10302206821.699999,10288793121.25,电子元件,19970130
603866,桃李面包,1599719155.0,1599719155.0,10302191358.2,10302191358.2,食品饮料,20151222
300068,南都电源,872690221.0,830231579.0,10289017705.59,9788430316.41,电池,20100421
603103,横店影视,634200000.0,634200000.0,10286724000.0,10286724000.0,文化传媒,20171012
603235,天新药业,437780000.0,147065200.0,10248429800.0,3442796332.0,食品饮料,20220712
301293,三博脑科,158451529.0,35998036.0,10235968773.4,2325473125.6,医疗服务,20230505
002895,川恒股份,542037058.0,496583058.0,10228239284.460001,9370522304.460001,化学制品,20170825
688279,峰岹科技,92363380.0,55126526.0,10224626166.0,6102506428.2,半导体,20220420
603985,恒润股份,440858003.0,440858003.0,10223497089.57,10223497089.57,风电设备,20170505
688570,天玛智控,433000000.0,58620000.0,10223130000.0,1384018200.0,软件开发,20230605
600197,伊力特,471985754.0,471985754.0,10199612143.94,10199612143.94,酿酒行业,19990916
688549,中巨芯-U,1477276000.0,281770744.0,10193204400.0,1944218133.6000001,电子化学品,20230908
000061,农 产 品,1696964131.0,1696936756.0,10181784786.0,10181620536.0,贸易行业,19970110
601200,上海环境,1121858543.0,1121858543.0,10175256985.01,10175256985.01,环保行业,20170331
600935,华塑股份,3507401812.0,1854701224.0,10171465254.8,5378633549.599999,化学原料,20211126
600508,上海能源,722718000.0,722718000.0,10168642260.0,10168642260.0,煤炭行业,20010829
603619,中曼石油,400000100.0,398967500.0,10156002539.0,10129784825.0,采掘行业,20171117
603043,广州酒家,568770805.0,568770805.0,10152558869.25,10152558869.25,食品饮料,20170627
002245,蔚蓝锂芯,1152046537.0,1083774502.0,10114968594.859999,9515540127.56,电池,20080605
300913,兆龙互连,258169548.0,210862848.0,10109919499.679998,8257389127.679999,通信设备,20201207
600330,天通股份,1233434416.0,1233434416.0,10101827867.039999,10101827867.039999,非金属材料,20010118
301268,铭利达,400010100.0,210162660.0,10092254823.0,5302403911.8,通用设备,20220407
301559,中集环科,600000000.0,84506418.0,10092000000.0,1421397950.76,通用设备,20231011
300363,博腾股份,546037820.0,500403579.0,10085318535.4,9242454104.13,化学制药,20140129
002183,怡 亚 通,2597009091.0,2596769091.0,10076395273.08,10075464073.08,物流行业,20071113
600225,卓朗科技,3411394363.0,3408825415.0,10063613370.85,10056034974.25,软件开发,20000127
688631,莱斯信息,163470000.0,37353388.0,10056674400.0,2297980429.76,软件开发,20230628
002097,山河智能,1074617264.0,1072676639.0,10047671418.4,10029526574.65,工程机械,20061222
600201,生物股份,1120369226.0,1120369226.0,10038508264.960001,10038508264.960001,农药兽药,19990115
000503,国新健康,984176136.0,898779932.0,10018913064.48,9149579707.76,软件开发,19921130
000681,视觉中国,700577436.0,674501293.0,10018257334.800001,9645368489.9,文化传媒,19970121
603920,世运电路,537605409.0,537605409.0,10010212715.58,10010212715.58,电子元件,20170426
603678,火炬电子,458899795.0,458899795.0,9999426533.05,9999426533.05,电子元件,20150126
603308,应流股份,683146921.0,683146921.0,9987607985.019999,9987607985.019999,通用设备,20140122
300525,博思软件,751639397.0,613356774.0,9981771192.16,8145377958.719999,软件开发,20160726
000413,东旭光电,5632749948.0,5029350156.0,9969967407.960001,8901949776.12,光学光电子,19960925
603197,保隆科技,211955720.0,210236220.0,9957679725.599998,9876897615.599998,汽车零部件,20170519
002654,万润科技,845302544.0,784076487.0,9957663968.32,9236421016.859999,文化传媒,20120217
002099,海翔药业,1618715253.0,1617129003.0,9955098805.95,9945343368.45,化学制药,20061226
688190,云路股份,120000000.0,60816000.0,9949200000.0,5042254560.0,小金属,20211126
002053,云南能投,920729464.0,920700299.0,9943878211.2,9943563229.2,化学原料,20060627
300602,飞荣达,578049831.0,386212371.0,9942457093.199999,6642852781.2,消费电子,20170126
600757,长江传媒,1213650273.0,1213497103.0,9939795735.869999,9938541273.57,文化传媒,19961003
600195,中牧股份,1021148260.0,1021148260.0,9935772569.800001,9935772569.800001,农药兽药,19990107
001236,弘业期货,1007777778.0,326435656.0,9926611113.3,3215391211.6,多元金融,20220805
600996,贵广网络,1210693530.0,1210693530.0,9915580010.699999,9915580010.699999,文化传媒,20161226
